"Carpeta","Archivo","Año referenciado","Periodo (creación/realización/archivo)","Personas e instituciones","Resumen académico"
"Cap 2 - Historia","Mesa - Coleccionando desde la institución (2025) [Charlas de colección, Foro Pinta Lima].transcripcion.md","1960s-2025 (con eje en 2006-2025)","Transcripción de conversatorio (Foro Pinta Lima 2025), 2025","Pablo León de la Barra; Sharon Lerner; Manuel Segade; MALI; Museo Reina Sofía; Museo Guggenheim; Comité de Adquisiciones de Arte Contemporáneo del MALI; Suset Sánchez; Amanda de la Garza; Tatiana Cuevas; Fundación Museo Reina Sofía","Transcripción (borrador) del conversatorio 'Coleccionando desde la institución' del Foro Pinta Lima 2025, moderado por Pablo León de la Barra (Guggenheim), que confronta dos modelos museales públicos: el MALI de Lima y el Museo Reina Sofía de Madrid. La tesis compartida es que coleccionar implica un pensamiento crítico que puede cuestionar el canon, reparar asimetrías históricas de género, raza e identidad y llenar vacíos. Sharon Lerner expone la trayectoria del Comité de Adquisiciones de Arte Contemporáneo del MALI (casi veinte años, modelado sobre el Latin American Acquisitions Committee de la Tate), la curaduría contemporánea iniciada por Tatiana Cuevas en 2008, y el trabajo 'trenzado' entre colección histórica y contemporánea que atraviesa exposiciones como Arte al Paso, Amazonías y Otras historias posibles, y la reestructuración pospandemia con el programa Salas Abiertas. Detalla la visibilización de artistas amazónicos e indígenas (Sara Flores, Chonon Bensho, Venuca Evanán), la incorporación del textil y proyectos como Línea de Vida de Giuseppe Campuzano, junto a comisiones y trabajo comunitario con Cantagallo. Manuel Segade analiza la dimensión colonial del Reina Sofía —cuya colección latinoamericana se inauguró en 1992— y las condiciones estructurales, funcionariales y presupuestarias que la condicionan, citando las preguntas ontológicas de Suset Sánchez y el Instituto Cader de arte centroamericano como vía de restitución frente al extractivismo cultural. El diálogo aborda el rol de los públicos, la crispación política, la censura, el cierre del Lugar de la Memoria y la misión histórica del museo como plataforma de tensiones críticas de la sociedad civil."
"Cap 2 - Historia","Ministerio de Cultura - Contemporáneos. Cinco mil años de visualidad peruana (2019) [catálogo, Perú país invitado ARCOmadrid].md","200 a.C.-2019 (Nasca, virreinato y arte contemporáneo reciente)","Catálogo institucional de feria/exposición (ARCOmadrid), 2019","Ministerio de Cultura del Perú; Jorge Villacorta; Sharon Lerner; Fietta Jarque; Miguel A. López; Teresa Burga; Fernando Bryce; Sandra Gamarra; Natalia Majluf; MALI; ARCOmadrid / IFEMA; Museo Reina Sofía / Museo del Prado","Catálogo institucional de la participación de Perú como País Invitado en ARCOmadrid 2019, que reúne los textos curatoriales del stand del Estado, la zona de galerías y el programa oficial de más de treinta exposiciones y actividades en Madrid. El ensayo de Jorge Villacorta, 'Contemporáneos: cinco mil años de visualidad peruana', propone lo contemporáneo como actitud y coexistencia antes que como novedad, avanzando la hipótesis de que la contemporaneidad peruana es continuidad de una matriz cultural andino-amazónica con incrustaciones occidentales, un tiempo cíclico que supera categorías como arte popular o artesanía. Sharon Lerner, en 'Texto, tactibilidad y trama', encuadra la selección de galerías —que por primera vez combina representación local e internacional— como un corte no representativo de un 'arte nacional', destacando líneas transversales: el uso del texto, la cita y el archivo para desmontar discursos de la historia oficial; las tensiones del colonialismo y los criterios étnicos y de clase; la mirada al territorio y a lo extractivo; y la fragilidad táctil del textil, la arcilla y el cuerpo. El catálogo perfila a artistas como Teresa Burga, Rita Ponce de León, Ximena Garrido Lecca, Herbert Rodríguez, Fernando Bryce, Sandra Gamarra, Milagros de la Torre y Antonio Paucar, y documenta las conferencias curadas por Miguel A. López sobre el Bicentenario, la contemporaneidad andina, indígena y amazónica, y las transformaciones institucionales y de mercado. El programa oficial, presentado por Fietta Jarque, articula un relato de cinco mil años: Nasca, el Matrimonio de Martín de Loyola, Huamán Poma, la revista Amauta de Mariátegui, Amazonías y colecciones privadas (Hochschild, CIFO, Jan Mulder)."
"Cap 2 - Historia","Mitrovic - Extravíos de la forma. Vanguardia, modernismo popular y arte contemporáneo en Lima desde los 60 (2019).md","1960-2018 (desde los sesenta hasta el presente)","Libro académico, 2019 (Fondo Editorial FAU-PUCP)","Mijail Mitrovic; Gustavo Buntinx; Mirko Lauer; Sharon Lerner; Miguel A. López; Emilio Tarazona; Fernando de Szyszlo; E.P.S. Huayco; Taller NN; José Carlos Martinat; Museo de Arte de Lima (MALI); PUCP; Fredric Jameson","Ensayo de historia y teoría del arte que impugna el «relato convencional» sobre el arte contemporáneo en Lima, entendido como una fábula épica que narra el tránsito de la vanguardia de los sesenta al arte contemporáneo global mediante el «encuentro con lo popular». Desde un marco marxista-dialéctico (Adorno, Jameson, Bürger, Osborne, Lukács), Mitrovic reivindica la totalización y la periodización frente al historicismo posmoderno que celebra heterogeneidad y discontinuidad. Su tesis central es que la «desidealización» del arte —su reducción a hecho social e institucional— siguió en Lima una trayectoria específica: de la teoría de las raíces nacionales (Szyszlo, Lauer) y el altomodernismo, a la radicalización de la vanguardia bajo el velasquismo, que el autor conceptualiza como «modernismo popular» (E.P.S. Huayco, Paréntesis, la frase de Lauer «solo lo popular es moderno»). Con Sendero Luminoso y la crisis de los ochenta, la utopía colapsa y el arte se reorienta hacia la denuncia ética de la violencia, prolongada durante el fujimorato (Colectivo Sociedad Civil, «Lava la bandera»). El cambio de siglo consuma la «contemporaneización» mediante las Bienales de Lima y el mercado. El último capítulo analiza obras (Polanco, Guerra García, Huarcaya, Aguirre, Andrade Valdez, Martinat) para mostrar cómo lo popular deviene «neocostumbrismo» y «renta de monopolio»: sello local que certifica autenticidad cultural en el circuito global, mientras se evacúa el horizonte futuro y el «pueblo» se reduce a «población». Frente a la nostalgia y la reoligarquización simbólica, Mitrovic propone recuperar las potencialidades utópicas hoy reprimidas."
"Cap 2 - Historia","Peralta - Lo que la Bienal de Lima se llevó. Balance a cinco años de su desactivación.md","1997-2003 (Bienales de Lima y su desactivación)","Artículo/ensayo de balance, ca. 2007-2008","Juan Peralta; Luis Lama; Jorge Villacorta; Emilio Santisteban; Elena Tejada; Gustavo Buntinx; Alfonso Castrillón; Élida Román; Allora & Calzadilla; Francis Alÿs; Cuauhtémoc Medina; Alberto Andrade; Luis Castañeda Lossio; Municipalidad Metropolitana de Lima; UCCI","Balance crítico sobre la desaparición de la Bienal de Lima, escrito por Juan Peralta a cinco años de su desactivación. El texto reconstruye el contexto político-cultural en que surgió el megaevento ideado por Luis Lama: el régimen fujimorista, el programa municipal «Volver al Centro» y el Plan Maestro del Centro Histórico impulsado por la gestión de Alberto Andrade, articulados con redes internacionales (UCCI, CIDEU) y el título de «Lima, Capital de la Cultura Iberoamericana». Peralta sostiene que la Bienal (1997-2002), en sus versiones nacional e iberoamericana, funcionó como núcleo de reactivación cultural y descentralización mediante salones regionales, atrajo atención internacional y sirvió de modelo de gestión, pero fue cancelada por desinterés político —especialmente de Luis Castañeda Lossio— y por la incapacidad del propio medio artístico de defender su función social. Documenta episodios polémicos: la crítica de Alfonso Castrillón a la autoría de una obra de García Zapatero, la performance «Señorita de buena presencia busca empleo» de Elena Tejada, la muestra paralela «Emergencia Artística» (1999) gestada por Emilio Santisteban y Gustavo Buntinx tras el veto a «Crisis», y la intervención «Chalk» de Allora & Calzadilla, resignificada por trabajadores municipales. A través de testimonios (Santisteban, Élida Román, Natalia Velit, el propio Lama), el autor argumenta que la orfandad cultural persiste por la ausencia de políticas públicas y la subordinación al mercado. El texto se posiciona a favor de una gestión cultural audaz, descentralizada y socialmente participativa, lamentando que nada haya reemplazado la escala y el alcance de la Bienal."
"Cap 2 - Historia","Ponencia - Villacorta, Jorge - Puntos cardinales (2019) [CEdA].transcripcion.txt","1979-2019 (énfasis en 2001-2019: obra de los ochenta y ARCO 2019)","Transcripción de ponencia/conferencia, 2019 (Fundación SEDA-CEdA, Santiago)","Jorge Villacorta; Sebastián Vidal; Fundación SEDA; Sandra Gamarra (LiMac); Juan Javier Salazar; Herbert Rodríguez; Rodrigo Quijano; grupo Huayco; MALI; Fundación Reina Sofía; ARCOmadrid; galería Enrique Faria; galería Revólver; Alexis Fabri","Transcripción de una ponencia de Jorge Villacorta en la Fundación SEDA (Santiago de Chile), presentada por Sebastián Vidal, en el marco de su participación en el pabellón peruano de ARCOmadrid 2019. Partiendo de dos exposiciones fundacionales de Sandra Gamarra (Living Room, 2001; el proyecto LiMac, 2002), Villacorta reflexiona sobre la desconexión histórica del sistema del arte limeño respecto del circuito internacional y su condición estructuralmente «coja». El eje del argumento es un contraste entre dos artistas del grupo Huayco: Juan Javier Salazar y Herbert Rodríguez. Salazar, considerado durante dos décadas el artista contemporáneo peruano por excelencia (Perú País del Mañana, El cuartucho, los náufragos), cultivó una obra frágil, localista y ácida sobre la desidia nacional, pero fue «maltratado» tras su muerte: descartado en ARCO 2019, cosmetizado en la Bienal de Venecia 2017 y regateado por el capítulo peruano de la Fundación Reina Sofía. Rodríguez, artista afrodescendiente y sistemático archivista de su obra (fotocopias, murales antisenderistas en San Marcos, fotoserigrafía), experimenta en cambio un ascenso internacional inesperado (galería Enrique Faria, Reina Sofía, Fundación Cartier), pese al desdén histórico del medio limeño y del MALI. Villacorta articula estas trayectorias con una crítica al coleccionismo peruano, a la lógica del mercado (galería Revólver, ferias, matching funds de arteBA), a la desatención de la crítica y las galerías, y a las jerarquías raciales y clasistas del establishment cultural limeño (Szyszlo, Armando Andrade). El texto plantea el problema del legado, el valor simbólico y la posibilidad de un arte con «testigos» frente a un arte subordinado al mercado."
"Cap 2 - Historia","Por Qué no vivo en el Perú.md","ca. 1972 en adelante (emigración de Juan Acha a México y comparación Perú/México de los años setenta)","Encuesta/testimonio en revista literaria (Hueso Húmero), ca. 1980; transcripción en Markdown, s/f","Juan Acha; revista Hueso Húmero; museos, institutos y universidades de México","Transcripción de la respuesta de Juan Acha a la encuesta 'Por qué no vivo en el Perú', iniciada por la revista Hueso Húmero para indagar las razones del éxodo de creadores e intelectuales peruanos. Acha —crítico y teórico del arte dedicado a los problemas latinoamericanos, radicado en México— distingue razones 'de afuera' y 'de adentro', otorgando mayor peso a las primeras: sólo abandona su país quien encuentra en otro las condiciones para desarrollar con dignidad su trabajo profesional, mientras que las circunstancias personales o los factores nacionales negativos serían secundarios en su caso. Enumera lo que México le ofreció y el Perú le negaba: amplias posibilidades de publicar en diarios y revistas, de colaborar en museos e institutos y de investigar y enseñar en universidades, todo ello remunerado con dignidad; libertad de expresión intelectual e intensa circulación de ideas marxistas en libros, revistas y simposios; prestigio nacional de las artes visuales con apoyo estatal, política museográfica y de simposios activa, y facilidades para viajar y contactar con el arte de otras latitudes. Valora, además, el mejor enfoque de los problemas artísticos y culturales latinoamericanos posible desde México, cuya escala demográfica y potente industria editorial concentran las investigaciones de toda la región y anticipan fenómenos que luego se difunden. El testimonio —que el archivo conserva incompleto, interrumpido al mencionar una 'identificación cultural más conflictiva y acorde a la realidad concreta'— condensa la autojustificación del exilio intelectual como decisión productiva antes que como queja, y funciona como documento sobre las carencias institucionales del campo artístico peruano frente a las condiciones del México de esos años."
"Cap 2 - Historia","QUEHACER 19_watermark_p120-128.pdf","1940-1982 (arte peruano del siglo XX: indigenismo, velasquismo y transición belaundista)","Entrevista en revista (Quehacer n.º 19, DESCO), ca. 1982","Mirko Lauer; Sebastián Gris; Juan Acha; DESCO; Alfonso Castrillón; José Sabogal; Josué Sánchez; Ramiro Llona; José Carlos Ramos; Joaquín López Antay; Fernando de Szyszlo; Juan Manuel Ugarte Eléspuru; Bienal de Medellín","Entrevista de Sebastián Gris a Mirko Lauer publicada en la revista Quehacer (n.º 19, DESCO) bajo el título 'Está naciendo algo…'. El diálogo presenta el giro teórico de Lauer —poeta y crítico literario— hacia una teoría social de la cultura y del objeto plástico, formulada en su libro 'Crítica de la artesanía' y anticipada, junto al ausente Juan Acha, en el Coloquio de Arte No-objetual de Medellín. Lauer relee su 'Introducción a la pintura peruana del siglo XX': sostiene que hacia 1960 culmina, con la 'Teoría de las Raíces Nacionales', el ciclo abierto por el indigenismo de Sabogal, mientras los años setenta traen la revaloración del arte popular y su confluencia con una tradición artesanal. Critica el neo-indigenismo como coartada del populismo velasquista y de la Reforma Agraria: un país que, sin atreverse a enfrentar lo popular real, se inventa un seudo-país mistificado (el 'colmenazo', el arte turístico de José Carlos Ramos). Diagnostica, tras la restauración belaundista (posterior a 1977), una 'pérdida de direccionalidad' y un caos del mercado que ahora impone valor. Discute los límites de la propuesta conceptual y no-objetual, el Premio Nacional López Antay y la labor de Alfonso Castrillón, y reivindica la crítica de arte como oficio concreto —ni estética idealista ni 'estética marxista'—. Finalmente aborda la marginalidad y el desprecio hacia el intelectual peruano. Aparecen Josué Sánchez, Ramiro Llona, Szyszlo, Ugarte Eléspuru y la Bienal de Medellín. Su aporte es proponer el estudio del objeto plástico desde su existencia social y desde una perspectiva popular."
"Cap 2 - Historia","Román, Elida - I Bienal Nacional de Lima. Algunos deslindes.md","1997-1998 (I Bienal Nacional de Lima; referencias a 1987 y 1997)","Artículo/reseña crítica, 1998","Élida Román; Luis Lama; UCCI; Municipalidad Metropolitana de Lima; Centro de Artes Visuales (CAV); Virginia Pérez-Ratton; Museo de Arte de Lima; Luz María Bedoya; Mariella Agois; Bienal de Trujillo","Nota crítica de la crítica de arte Élida Román sobre la I Bienal Nacional de Lima (1998), que deslinda sus antecedentes y examina su lógica organizativa. Román recuerda que un evento similar existió en la III Bienal de Trujillo (1987) con el núcleo «Mirada hacia adentro», y sitúa la Bienal Nacional como mecanismo para seleccionar —mediante salones regionales y comités— la representación peruana a la II Bienal Iberoamericana. Enmarca el evento en el proyecto municipal de recuperación del Centro Histórico y en la designación de Lima como «Plaza Mayor de la Cultura Iberoamericana» por la UCCI, señalando el apresuramiento organizativo y los defectos museográficos derivados del uso de casonas no adecuadas a fines museológicos. Su argumento central cuestiona el discurso «modernizador» y globalizador de los organizadores (Luis Lama), advirtiendo que tras las nociones de ruptura, novedad y globalización se esconden la moda, el esnobismo y «roles forzados» e intereses extraculturales. Critica el centralismo y paternalismo de los salones regionales, que perpetúan la posición privilegiada de Lima sin una política real de desarrollo en provincias. Román reclama definir los propósitos de la actividad artística e interroga la falsa dicotomía entre arte «popular» y «culto», recordando la polémica por el Premio Nacional otorgado a un artesano ayacuchano. Frente a la comparación con estándares metropolitanos, aboga por una modernidad entendida como apertura multidisciplinaria y actitud cohesionadora e identitaria, apoyada en la historia, la antropología y las ciencias sociales. El texto, denso en interrogantes, defiende la reflexión teórica y el debate, y cierra evocando la consigna «¡La imaginación al poder!»."
"Cap 2 - Historia","Screen Shot 2026-07-16 at 08.22.07.png","1980-1981 (obra 'Arte al Paso' y culto vigente a Sarita Colonia); Sarita Colonia 1914-1940","Captura de pantalla, 16-07-2026 (de artículo de la revista MARKA, Lima, 14-05-1981, p. 34; archivo UNMSM-CEDOC)","Sarita Colonia; Taller de Estética de Proyección Social 'Huayco' (E.P.S. Huayco); Francisco Mariotti; María Luy; Gerbert Rodríguez; Mariella Zevallos; Armando Williams; Charo Noriega; revista MARKA; UNMSM-CEDOC","Captura de una página de la revista MARKA (Lima, 14 de mayo de 1981, p. 34; sello de archivo UNMSM-CEDOC) con el artículo 'La imagen y la fuerza milagrosa', dedicado al culto a Sarita Colonia y a su tratamiento en el arte. El texto interpreta la devoción popular a Sarita como caso patente de realización simbólica donde el elemento religioso se ensambla con el gusto estético popular, uniendo pensamiento mágico y realidad social inmediata; el símbolo religioso operaría como continente de mitos que resuelven imaginariamente las contradicciones de la vida. Recuerda que Sarita nació en Huaraz en 1914 y murió en el Callao en 1940, donde surgió su culto —hoy extendido entre los más desvalidos: el mundo del hampa, la prostitución, estibadores y choferes—, con un mausoleo-santuario rodeado de exvotos y comerciantes ambulantes. La sección 'Sarita en el arte' presenta y reproduce la obra 'Arte al Paso', un enorme rostro de Sarita compuesto con cerca de 12,000 latas de leche, realizado por un conjunto de artistas jóvenes reunidos en el Taller de Estética de Proyección Social 'Huayco' (E.P.S. Huayco): Francisco Mariotti, María Luy, Gerbert Rodríguez, Mariella Zevallos, Armando Williams y Charo Noriega. Instalada desde enero de ese año a la vera del sur, la obra recoge en clave colectiva la significación sociocultural de Sarita para ofrecer a viajeros y peregrinos una exposición permanente de esa imagen, integrando la escala monumental, la soledad del paisaje y una identificación plástica con el misterio cotidiano. Es documento clave sobre el vínculo entre religiosidad popular, migración andina y vanguardia peruana de inicios de los ochenta."
"Cap 2 - Historia","Screen Shot 2026-07-16 at 08.37.09.png","1965-1984","Captura de pantalla, 16-07-2026 (de un cuadro/gráfico basado en el informe de Alfonso Castrillón, 'Reflexiones sobre el arte conceptual en el Perú y sus proyecciones', Hueso Húmero n.º 7; sello UNMSM)","Alfonso Castrillón; Juan Acha; Teresa Burga; Emilio Hernández; Rafael Hastings; Francisco Mariotti; Luis Arias Vera; Jorge Eielson; Wiley Ludeña; Herbert Rodríguez; E.P.S. Huayco; Grupo Paréntesis; UNMSM","Captura de pantalla de un cuadro cronológico ('Gráfico 1') que sistematiza el desarrollo del arte conceptual y no-objetual en el Perú entre 1965 y 1984, elaborado 'en base al informe de Alfonso Castrillón: Reflexiones sobre el arte conceptual en el Perú y sus proyecciones' (Hueso Húmero 7). El cuadro organiza la información en cuatro columnas —Fecha, Tendencia, Operador (artistas y grupos) y Lugar— trazando la sucesión de tendencias: pop y op (1965, Galería Lima, IAC), concepto y ambientes (1969-1970, con Juan Acha, 'Cultura y Libertad'), acciones y eventos (1972-1975: Teresa Burga, Rafael Hastings, Francisco Mariotti, CONTACTA, Premio López Antay, Festival Inkarri), y las prácticas de no-objeto y performance de fines de los setenta y de los ochenta. Registra los colectivos 'Signo x signo' (Patricia López, Armando Williams, Rossana Agois, Wiley Ludeña, Hugo Salazar), el Grupo USM de Alfonso Castrillón, 'Paréntesis' (Charo Noriega, Armando Williams, María Luy, Francisco Mariotti, Fernando Bedoya, Juan J. Salazar, Mariela Zevallos) y 'Huayco EPS' (Herbert Rodríguez, Lucy Angulo, José Morales), junto a nombres como Luis Arias Vera, Emilio Hernández, Jorge Eielson, Hernán Pazos, Esther Vainstein, Cecilia Paredes y Sergio Zevallos. Consigna hitos y sedes: encuestas, la Bienal no-objetual de Medellín, la Bienal de São Paulo (1983), la acción 'Cuidado pintores…', y espacios como el Instituto Italiano, la Universidad de San Marcos y galerías limeñas. Funciona como mapa genealógico de la vanguardia experimental peruana y de sus operadores institucionales, útil para periodizar el paso del conceptualismo a la performance y al arte no-objetual."
"Cap 2 - Historia","Screen Shot 2026-07-16 at 13.03.35.png","1970-1981","Captura de pantalla (16-07-2026) de artículo de revista, 1981","Juan Acha; Hueso Húmero (revista); UNMSM; José Carlos Mariátegui (contexto marxista); El Sexto (prisión); México D.F.","La captura reproduce la primera página del texto autobiográfico y ensayístico de Juan Acha titulado 'Por qué no vivo en el Perú', encabezado por una nota editorial de la revista Hueso Húmero que enmarca el escrito dentro de una indagación colectiva sobre los creadores e intelectuales peruanos que optaron por emigrar, problema que la publicación se propone tratar con seriedad y continuar en números sucesivos. Acha, crítico y teórico del arte dedicado a los problemas latinoamericanos, ordena sus razones para no residir en el Perú en dos clases jerarquizadas: las 'de afuera', que considera principales, y las 'de adentro', secundarias. Bajo las primeras enumera lo que encontró en México y le faltaba en su país: amplias posibilidades de publicar en diarios y revistas, colaborar en museos e institutos, investigar y enseñar en universidades como crítico de arte, todo ello remunerado con dignidad; libertad de expresión e intensa circulación de ideas marxistas en libros, revistas y simposios; y un prestigio nacional de las artes visuales sostenido por el Estado, con una activa política museográfica y de simposios además de facilidades para viajar y entrar en contacto con el arte de otras latitudes. El fragmento evidencia la tesis central del autor: la emigración no responde a un rechazo personal sino a la asimetría estructural entre el medio cultural peruano, precario y cerrado, y el mexicano, mejor equipado y más poroso al quehacer cultural latinoamericano. El documento funciona como fuente primaria sobre las condiciones institucionales del campo artístico peruano y sobre la trayectoria del propio Acha como figura clave de la teoría del arte no objetual en América Latina."
"Cap 2 - Historia","Screen Shot 2026-07-16 at 13.03.44.png","1970-1981","Captura de pantalla (16-07-2026) de artículo de revista, 1981","Juan Acha; Hueso Húmero (revista); El Sexto (prisión de Lima); México D.F.; UNMSM","La captura corresponde a la página 109 (sección 'Encuesta') y continúa el texto de Juan Acha 'Por qué no vivo en el Perú', cerrando la argumentación iniciada en la página anterior. Bajo las razones 'de afuera' Acha añade dos motivos vinculados a su vocación latinoamericanista: México ofrece un mejor enfoque de los problemas artísticos y culturales de 'nuestra América' porque, por su tamaño demográfico e importancia y por su industria editora, allí confluyen antes que en otros países los fenómenos y las investigaciones del resto de Latinoamérica; y propicia una identificación cultural más conflictiva y acorde a la realidad concreta, con un aprecio por la cultura popular en la que halla semejanzas con el Perú. Luego expone tres razones 'secundarias', personales, que lo empujaron a salir: haber vivido y formado universitariamente fuera del país trabajando como químico en varios países latinoamericanos, lo que facilitó su salida y le dio mejor visión de virtudes y defectos nacionales; el clima represivo y discriminante de la capital, producto del 'aristocratismo limeño' y su racismo disimulado, del nepotismo de las clases dominantes y la represión de lo popular; y, sobre todo, haber sido fichado en 1970 como supuesto inculpado de tráfico de drogas al asistir a una fiesta de artistas jóvenes, sufriendo diez días de vejaciones en la prisión El Sexto por negligencia judicial antes de ser declarado inocente. El texto, firmado en México D.F. en febrero de 1981, articula crítica estructural del campo cultural peruano con testimonio personal de exclusión y violencia institucional."
"Cap 2 - Historia","VVAA - El desencantamiento del arte. Conversación de egresados con Jorge Villacorta [Ansible].md","2013-2018 (coyuntura reciente, con referencias a los años ochenta)","Conversación colectiva publicada en revista (Ansible), ca. 2018 (s/f exacta)","Jorge Villacorta; Adriana Bickel; Rafael Nolte; Rox Monteverde; Kenji Quispe; Mariana Román; Raúl Silva; Michael Prado; Alfredo Bernal; PUCP; ENSABAP; Corriente Alterna; Centro de la Imagen; galería 80m2 Livia Benavides; Revolver; Mario Testino; Rodrigo Quijano","Conversación colectiva entre egresados y estudiantes recientes de las principales escuelas de artes visuales de Lima (PUCP, ENSABAP-Bellas Artes, Corriente Alterna, Centro de la Imagen), con intervención del crítico Jorge Villacorta, publicada en la revista Ansible. El diálogo diagnostica un momento de «desencantamiento» e inflexión entre un pasado precario y un futuro incierto en el campo laboral del arte. Los participantes (Adriana Bickel, Rafael Nolte, Rox Monteverde, Kenji Quispe, Mariana Román, Raúl Silva, Michael Prado, Alfredo Bernal) analizan factores recientes: el surgimiento de ferias (P.Ar.C., Art Lima), la internacionalización de galerías (Revolver, 80m2 Livia Benavides), las vanity gallery, el coleccionismo concentrado de Hochschild y Verme, el libro de Mario Testino, la gentrificación de Monumental Callao y el escándalo del pabellón peruano en la Bienal de Venecia 2017 (obra de Juan Javier Salazar, retirada del curador Rodrigo Quijano). El eje conceptual gira en torno al mercado como fuerza hegemónica que guía la cultura, la ausencia de aparato crítico e histórico, el auge de la autogestión como «arma de doble filo» y la imposibilidad de agremiación en un medio fragmentado y competitivo. Villacorta aporta la memoria histórica de la ASPAP (años ochenta) y el contraste con la colegiatura profesional y la AICA. Se debaten la profesionalización, la legitimación externa del artista (por sociólogos, curadores, museos), la deficiente formación que provoca el éxodo de artistas, los cambios curriculares hacia el «artista-investigador» (2010-2011) y lo aspiracional del éxito comercial. El texto expone críticamente la vulnerabilidad estructural del artista joven limeño."
"Cap 2 - Historia","VVAA - Lima se anima. Debates en la escena artística peruana (2009) [ramona 89].md","1997-2009 (última década, de la Bienal Iberoamericana al presente)","Dossier de revista (ramona nº 89), abril 2009","Rodrigo Quijano; Eliana Otta; Miguel López; Max Hernández-Calvo; Gustavo Buntinx; Jorge Villacorta; Alfredo Márquez; Fernando Bryce; Gilda Mantilla; Philippe Gruenberg; Giancarlo Scaglia; revista Juanacha; La Culpable; MALI; galería Revólver","Dossier «Lima se anima» de la revista argentina ramona (nº 89, abril 2009), coeditado con la publicación limeña Juanacha por Rodrigo Quijano y Eliana Otta, que ofrece una radiografía crítica de la escena artística peruana ante su reciente revinculación con el circuito internacional. Reúne una conversación entre artistas («Perú, ¿país blindado?») con Alfredo Márquez, Fernando Bryce, Gilda Mantilla, Philippe Gruenberg y Giancarlo Scaglia; ensayos de Miguel López y Max Hernández-Calvo; un debate virtual del blog Arte-Nuevo sobre las políticas museales; un texto de Gustavo Buntinx (Micromuseo) y una entrevista a Jorge Villacorta. El hilo común es la interrogación del supuesto «boom» del arte contemporáneo limeño de la última década: los participantes coinciden en que la internacionalización y el crecimiento del mercado y del coleccionismo (impulsado por el MALI) han producido una escena «contrahecha», con brazos de mercado pero sin instituciones, crítica, educación ni políticas culturales. Márquez denuncia el carácter colonial y exótico de esa visibilidad; López («Boo(o)m: Morir de éxito») teoriza un proceso de despolitización y domesticación que diluye el conflicto y convierte la autonomía en aquiescencia entre agentes; Hernández-Calvo («Una coyuntura que no fue») analiza cómo las Bienales de Lima (1997-2002) forzaron una «contemporaneización» de instalación y video sin sustento curatorial ni educativo, generando escisiones entre circuito oficial y alternativo. Se abordan además el éxodo de artistas por la deficiente formación, la toma estudiantil de Bellas Artes, la autogestión (La Culpable) y las disputas por el Museo de la Memoria. El dossier reivindica la autonomía, el disenso y el filo crítico histórico del arte peruano."
"Cap 2 - Historia","VVAA - Memorias del subdesarrollo. Arte y el giro descolonial en América Latina, 1960-1985 [catálogo MCASD].md","1960-1985 (con foco 1967-1981)","Catálogo de exposición / ensayo académico, 2018 (MCASD)","Sharon Lerner; Julieta González; Andrea Giunta; Jacopo Crivelli Visconti; Juan Acha; Marta Traba; Ferreira Gullar; Teresa Burga; E.P.S. Huayco; Grupo Paréntesis; Jesús Ruiz Durand; Fernando 'Coco' Bedoya; MALI; Museum of Contemporary Art San Diego","El ensayo de Sharon Lerner incluido en el catálogo de la exposición 'Memorias del subdesarrollo: arte y el giro descolonial en América Latina, 1960-1985' inserta la escena peruana de 1967-1981 en una narrativa continental que postula una ruptura epistémica con lo moderno mediante la noción de subdesarrollo y el deseo de descolonizar los cánones estéticos impuestos. Su tesis desplaza el foco del paradigma formalista modernista hacia el contexto social, la apropiación de tradiciones locales y lo 'popular' como categoría clave, cuya heterogeneidad histórica advierte no homogeneizar. Reconstruye el debate entre Juan Acha y Marta Traba sobre el pop cosmopolita y la dependencia cultural, apoyándose en Mariátegui, Ferreira Gullar y Mário Pedrosa, y en la teoría de la dependencia. Analiza casos peruanos: los afiches de la Reforma Agraria de Jesús Ruiz Durand y su 'pop achorado' dentro de SINAMOS; los festivales Contacta y las Carreras de Chasquis de Luis Arias Vera bajo el velasquismo; el Grupo Paréntesis y el Contacta 79 (Becerro de oro, Coquito) de Fernando Bedoya; y sobre todo E.P.S. Huayco, con 'Arte al paso (Salchipapas)' y 'Sarita Colonia', leídos vía Buntinx y Lauer como articulación de lo popular urbano migrante. Suma el caso aislado de Teresa Burga y 'Perfil de la mujer peruana' (1980-81) como acercamiento conceptual a género y clase. Recurriendo a Bürger y Giunta, discute la definición de vanguardia y concluye que estas prácticas oscilaron entre dependencia y autonomía, sin lograr plataformas de continuidad, siendo Huayco el caso más próximo a una vanguardia local pese a su disolución."
