"Carpeta","Archivo","Año referenciado","Periodo (creación/realización/archivo)","Personas e instituciones","Resumen académico"
"Teoría","Nakassis - A Linguistic Anthropology of Images (2023) [Annual Review of Anthropology 52, pp. 73-91].md","n/d","Artículo de revisión académica, 2023","Constantine V. Nakassis (University of Chicago); Michael Silverstein; Roman Jakobson; Sol Worth; W. J. T. Mitchell; Erving Goffman; Asif Agha; Susan Gal e Judith Irvine; Webb Keane; Charles S. Peirce; Annual Review of Anthropology","Nakassis esboza una antropología lingüística de las imágenes que rechaza toda distinción tajante entre lenguaje e imagen. Su argumento central es que la antropología lingüística, en su crítica pragmática al estructuralismo, desarrolló ya una teoría de la imagen ""avant l'image"": una imagen inmanente al discurso. Introduce el concepto de image-text (imagen-texto), un diagrama peirceano cuyas partes son imágenes, que emerge por entextualización cuando signos en contigüidad indexical figuran icónicamente una textura estética. Distingue image (tipo metasemiótico) de picture (la instancia material, token), retomando a Mitchell. Sostiene que las imágenes no son necesariamente visuales, existen en toda modalidad y son procesos temporales, no marcos espaciales estáticos. Repasa cuatro dimensiones semióticas para teorizar la imagen: entextualización y circulación (Shankar sobre publicidad y ""diversidad"", Hardy sobre el cine bhojpuri que coproduce lengua e industria); performatividad (la dicentización de Ball, los títeres de Barker, los altares de Santería de Wirtz, las caricaturas danesas de Keane y la mediación por ideologías semióticas); perspectiva (la ""visión profesional"" de Goodwin en el caso Rodney King, el ""envisioning"" de Chumley); y enregisterment (Agha, Gal e Irvine, con el realismo cinematográfico y los ejemplos tamiles del propio autor, distinguiendo estilos, registros y géneros narrativos como metasemióticas intertextuales). Recurre a las tres iconicidades de Peirce (imagen, diagrama, metáfora). Concluye ampliando el proyecto a una ""antropología lingüística de..."", un horizonte abierto de objetos unidos como antropología lingüística. La posición del texto es programática: no aislar la imagen como medio específico, sino generalizar desde ella los principios semióticos que atraviesan todo signo, incluido el lenguaje."
"Teoría","Nakassis - Indexicality's Ambivalent Ground [Signs and Society].md","n/d","Artículo académico, 2018","Constantine V. Nakassis (University of Chicago); Michael Silverstein; Charles S. Peirce; Roman Jakobson; Jacques Derrida; Martin Heidegger; Ferdinand de Saussure; Gottlob Frege; W. V. O. Quine; Rajinikanth; Signs and Society (Semiosis Research Center, Hankuk University)","Nakassis somete la categoría de indexicalidad —central a la antropología lingüística desde Silverstein— a una lectura reflexiva y deconstructiva. Su tesis es que la vitalidad teórica de la indexicalidad emerge de una ambivalencia fundacional e irresoluble entre inmediatez/presencia y mediación/representación. Aunque la indexicalidad se invocó para anclar el lenguaje en su contexto de uso y refutar las ideologías idealistas y representacionalistas de la filosofía ""SAE"" (Standard Average European) —Frege, Saussure y la reducción semantizante del lenguaje a denotación autónoma—, conserva paradójicamente algo de la metafísica de la presencia que critica: promete acercarnos a los fenómenos en su actualidad. Analiza la ""escena primigenia"" de la indexicalidad (el dedo índice que señala), mostrando, vía Quine (""Gavagai""), Heidegger (""La época de la imagen del mundo"") y Derrida, su régimen ocularcéntrico y su deseo de inmediación. Propone reformular la indexicalidad mediante ""etnografías de la presencia"", ilustrándolo con su estudio de las imágenes cinematográficas del ""mass hero"" tamil Rajinikanth, donde el índice del actor no señala sino que engloba e incorpora a la audiencia en un idioma de darśan y soberanía cine-política; allí el fundamento indexical no es co-presencia autoevidente sino relación mediada de abarcamiento. Examina luego cómo la disciplina ha trabajado esta ambivalencia mediante un incesante desdoblamiento (presuponente/creativo, referencial/no referencial, orden n-ésimo/n+1) y suplementación (metapragmática, ideología, orden indexical). Concluye que la ambivalencia no debe resolverse sino mantenerse visible y escrutarse etnográficamente, pues expresa el realismo semiótico mismo: mediación e inmediatez como fases de una dialéctica irreductible que impulsa toda semiosis."
"Teoría","Nöth - Peirce's Iconicity and His Image-Diagram-Metaphor Triad Revisited. Complements to Stjernfelt's «Sheets, Diagrams, and Realism» (2024) [Semiotica 258, pp. 143-167].md","n/d","Artículo de reseña académica (review article), 2024","Winfried Nöth (Pontifícia Universidade Católica de São Paulo); Frederik Stjernfelt; Charles S. Peirce; Charles Morris; Lucia Santaella; Aristóteles; Douglas R. Anderson; Semiotica (De Gruyter); serie Peirceana","Este artículo-reseña de Sheets, Diagrams, and Realism in Peirce (2022) de Frederik Stjernfelt reconoce la obra como un avance mayor en la semiótica peirceana, pero argumenta contra su reducción de la teoría de la iconicidad a la iconicidad diagramática. La tesis de Nöth es que el fundamento de la subdivisión triádica del icono —imagen, diagrama, metáfora— no está en la lógica diagramática de los Gráficos Existenciales sino en las categorías cenopitagóricas de Peirce (primeridad, segundidad, terceridad). Muestra que Peirce apenas usó el término ""iconicity"" (dos veces), y que la noción de grados de iconicidad proviene en realidad de Charles Morris, cuya escala (mayor iconicidad = más detalles, culminando en la identidad signo-objeto) es incompatible con Peirce: para él la iconicidad es máxima cuando la semioticidad es mínima (el icono puro o cualisigno), y decrece de la imagen a la metáfora, mientras que una fotografía perfecta es índice, no icono. Corrige varias interpretaciones de Stjernfelt: que el diagrama sea siempre un tipo/legisigno (lo que eliminaría el sinsigno icónico), el uso equívoco de ""degenerate"" y ""generic"", y la aplicabilidad de la generalidad a los iconos (insight peirceano de 1903). El núcleo del texto defiende la terceridad en la primeridad de la metáfora: esta no es una relación de adicidad triádica (valencia verbal) sino un ""paralelismo en algo más"" (tertium comparationis) que también abarca símiles, comparaciones, analogías, argumentos por analogía y ejemplos, apoyándose en la retórica clásica (Aristóteles, Lausberg) y en el manuscrito de 1903 donde Peirce usa ""example"" como variante de ""metaphor"". Reconstruye finalmente los fundamentos categoriales de la tríada con apoyo diagramático."
"Teoría","Nöth - Visual Semiotics. Key Features and an Application to Picture Ads (2011) [The SAGE Handbook of Visual Research Methods, cap. 16].md","n/d","Capítulo de libro / manual académico, 2011","Winfried Nöth; Charles S. Peirce; Roland Barthes; Ferdinand de Saussure; Louis Hjelmslev; Jean-Marie Floch; Lucia Santaella; Grupo µ (Escuela de Lieja); Escuela de París; Umberto Eco; The SAGE Handbook of Visual Research Methods; International Association for Visual Semiotics","Capítulo panorámico que expone las características centrales de la semiótica visual como rama de la semiótica aplicada, restringido a la imagen fija (pinturas, fotografías, imágenes de prensa). Nöth traza la historia del campo desde su fundación en los años sesenta por lingüistas estructurales, con Barthes y su ""retórica de la imagen"" apoyada en Saussure y Hjelmslev, y distingue las principales escuelas: la retórica visual del Grupo µ de Lieja, la Escuela de París (con analogías entre imagen y lengua, planos de expresión y contenido, oposiciones binarias) y el enfoque peirceano. Discute el potencial semiótico diferencial y complementario de palabra e imagen (linealidad temporal vs. espacialidad bidimensional) y refuta el logocentrismo de Barthes sobre la dependencia verbal de la imagen. Desarrolla el modelo triádico del signo de Peirce (representamen, objeto, interpretante) aplicado a la imagen, y la tricotomía icono-índice-símbolo como sistema de inclusión: las imágenes son típicamente icónicas, pero las fotografías son índices (conexión causal por proyección lumínica e identificación de un objeto singular), y muchas incorporan símbolos que requieren conocimiento cultural. Aborda por qué las pinturas abstractas son signos (signos plásticos, icono puro autorreferencial), la sintaxis y semántica visuales, y una pragmática visual centrada en la imposibilidad de actos pictóricos directos (las imágenes carecen de metasignos, no pueden afirmar ni mentir explícitamente, solo mostrar). Concluye con dos estudios de caso de anuncios de prensa: el análisis de la Escuela de París de Floch sobre la campaña de cigarrillos ""News"" (1980) con su oposición identidad/alteridad, y el enfoque peirceano de Santaella y Nöth sobre un aviso de ginebra Beefeater (1974) como transferencia de valor simbólico de la corona a la marca."
"Teoría","Pinochet Cobos - Antropologías del arte en tiempo presente. Una aproximación (2020).md","n/d (tiempo presente; escenas artísticas contemporáneas)","Artículo académico (introducción a dossier temático), 2020","Carla Pinochet Cobos (Universidad Alberto Hurtado); Alfred Gell; Néstor García Canclini; Pierre Bourdieu; Howard Becker; Nathalie Heinich; James Clifford; Sally Price; George Marcus y Fred Myers; María Paz Peirano, Sebastián Muñoz y Mijail Mitrovic (autores del dossier); FONDECYT","Pinochet ofrece una aproximación a las antropologías del arte atendiendo a cómo sus tensiones constitutivas históricas adquieren forma contemporánea en América Latina. Su lugar de enunciación reivindica el derecho de las antropologías latinoamericanas a ocuparse de la complejidad de sus propias escenas artísticas —no solo del arte indígena o popular de la otredad—, sin ceder a las demandas exotizantes ni neoprimitivistas del campo académico y artístico metropolitano, en la senda de The Traffic in Culture (Marcus y Myers). Revisa tres nudos: el lugar de enunciación, el objeto de estudio y los modelos teóricos. Retomando a Gell, plantea que la antropología del arte exige un ""desmontaje"" del ethos esteticista del investigador (el arte como ""religión de los intelectuales""), operando un desanclaje entre arte y estética —esta última un régimen de identificación entre otros, provincializado por las críticas poscoloniales y decoloniales— que impone un ""filisteísmo metodológico"". Sobre la especificidad del objeto, articula la mirada semiótica de Geertz con la propuesta pragmatista de García Canclini (el arte posautónomo como ""inminencia"", contrato oblicuo con lo real) y Heinich, y con la teoría de la agencia de Gell (las obras como agentes sociales; anclaje, circulación y valor, según Borea). Contrapone luego los modelos del campo artístico de Bourdieu (jerarquía, lucha, capital) y de los mundos del arte de Becker (cooperación, convención). La segunda mitad, empírica, discute la profesionalización artística a partir de tres etnografías del dossier (cine chileno, rap bonaerense, artes visuales limeñas), leyéndolas como gestión de las contradicciones del trabajo creativo en torno a la autonomía, la singularidad y la sustentabilidad, marcadas por precariedad, entusiasmo y multiactividad."
"Teoría","Pinochet Cobos - Arte, comunidad y polifonía. Acerca de la noción de investigación en arte y antropología.md","n/d (prácticas contemporáneas posteriores al «giro etnográfico» de fines de los años noventa)","Ensayo académico, s/f","Carla Pinochet Cobos; Hal Foster; Natascha Sadr Haghighian; Sherry Ortner; Chantal Mouffe; Jacques Rancière; Pilar Riaño; Leticia Katzer y Agustín Samprón","El ensayo interroga la noción de investigación como bisagra conceptual del cruce contemporáneo entre arte y antropología, en un escenario marcado por el «giro etnográfico» (Foster) y la proliferación de proyectos comunitarios, colaborativos y de mediación cultural. Pinochet Cobos sostiene que investigar admite significados divergentes y propone una tipología de tres figuras del investigador: el «traductor», que asume una mirada parcial y traduce entre registros remitidos a la subjetividad; el «detective», que busca desclasificar, visibilizar o denunciar un saber oculto preexistente; y el «procesualista», que produce un conocimiento emergente inexistente de antemano, construido experimentalmente en el encuentro. La autora privilegia este tercer modelo por habilitar una producción interdisciplinaria genuinamente dialógica, un «construir con otros» de raíz polifónica heredada de la antropología posmoderna. Estructura su reflexión en cuatro niveles —las preguntas, los caminos, las herramientas y los resultados— y señala en cada uno las encrucijadas específicas de ambas disciplinas: la antropología debe romper con la lógica del «informante» y su racionalidad rígida; el arte debe abandonar la autoría del genio y la sensibilidad privilegiada del artista individual. Advierte que las metodologías compartidas (observación participante, entrevista, mapeo, bitácoras) no bastan: deben devenir vías para una voz colectiva, una «investigación sin garantías». El texto cierra con una crítica a las estructuras institucionales de la economía del conocimiento, que dificultan lo lento, colaborativo y no replicable. Define la cooperación no como armonía sino como choque de significados, disenso y conflicto antagonista, condición de una emergencia cognitiva compartida."
"Teoría","Pinochet Cobos y Tobar Tapia - El giro creativo en el trabajo contemporáneo (2021).md","2017-2019 (trabajo de campo en Santiago de Chile)","Artículo académico, 2021 (revista CUHSO, Universidad Católica de Temuco)","Carla Pinochet Cobos (U. Alberto Hurtado); Constanza Tobar Tapia (U. de Chile); Luc Boltanski y Ève Chiapello; Maurizio Lazzarato; Bojana Kunst; Richard Florida; Angela McRobbie; Isabell Lorey; Nathalie Heinich; Howard Becker; revista CUHSO","El artículo examina los fundamentos del «giro creativo» del trabajo contemporáneo: el proceso por el cual el modo de vida artístico —flexible, apasionado, autodirigido— se convierte en referente laboral exportable a otros sectores productivos en el marco del capitalismo flexible o postfordista. A partir de un estudio cualitativo (64 casos de artistas, creativos e intelectuales de Santiago, con bitácoras autoetnográficas y entrevistas en profundidad entre 2017 y 2019), las autoras contraponen a los discursos celebratorios (Florida, ciudades y economías creativas) el reverso precario del oficio. Movilizan a Boltanski y Chiapello (absorción de la «crítica artista» por el nuevo espíritu del capitalismo), Lazzarato (el «empresario de sí mismo») y Kunst (la homología entre arte y capitalismo como apropiación de la vida) para mostrar cómo la labor creativa niega su propia condición productiva. Organizan los costos subjetivos en torno a tres ejes conflictivos —el tiempo (intermitencia, multiactividad, indistinción trabajo/ocio), el dinero (trabajo impago, economías afectivas del favor y la visibilidad) y la gestión (autogestión permanente)—, que derivan en sobrecarga y en una intensa regulación emocional. Restituyen la agencia de los sujetos identificando tácticas cotidianas y estrategias de largo plazo, y acuñan la categoría de «trabajo experimentado como propio», núcleo que infunde sentido a la identidad laboral. La tesis final es que los creativos no se enuncian ni como trabajadores ni como empresarios, sino desde discursos de excepción (excentricidad, privilegio, carencia) anclados en el «régimen de singularidad», matizando en la periferia santiaguina las retóricas del autoemprendimiento neoliberal."
"Teoría","Rabinow - Unconsolable Contemporary. Observing Gerhard Richter.md","Segunda mitad del siglo XX hasta 2014 (trayectoria de Gerhard Richter; serie Birkenau)","Libro, 2017 (Duke University Press)","Paul Rabinow; Gerhard Richter; Benjamin H. D. Buchloh; Mark Godfrey; Georges Didi-Huberman; Aby Warburg; Michel Foucault; Jean-François Lyotard; Theodor Adorno; Michaël Fœssel; revista October; Duke University Press","Rabinow propone un experimento de antropología del contemporáneo tomando la obra y la práctica de Gerhard Richter como ocasión —no como ejemplo ni como teoría de la pintura— para articular un «ethos contemporáneo». Desde una posición declarada de «amateur» y de «adyacencia», ensaya una observación de segundo orden sobre el ensamblaje heterogéneo que rodea a Richter: críticos, curadores, instituciones y mercados. El concepto central es el de «lo contemporáneo», definido como ratio móvil de la modernidad que atraviesa el pasado reciente y el futuro próximo en un espacio no lineal; rechaza la existencia de un «posmoderno» definitivo y, siguiendo a Warburg y Didi-Huberman, postula un Nachleben (pervivencia, «vida póstuma») de lo moderno y una Pathosformel que Richter integra en su producción de imágenes. Distingue analíticamente lo moderno (batalla por la forma, según Foucault) y la modernidad (separación weberiana de las esferas de valor). El libro discute críticamente la lectura de Buchloh —de cuño frankfurtiano y de la revista October— sobre las pinturas Birkenau (2014) y sobre el arte tras Auschwitz (Adorno), oponiéndole la interpretación más matizada de Godfrey y la noción de «differend» de Lyotard: dar testimonio de lo irrepresentable sin inscribirlo de un modo que garantice su olvido. Rabinow valora el kairós de Richter no en el Holocausto sino en la relación devenida histórica entre modernismo y modernidad. La figura del título —lo «inconsolable» (Fœssel)— nombra un ethos restivo y recalcitrante que rechaza la consolación como resultado, sosteniéndola solo como deseo y protesta ética."
"Teoría","Rancière - El malestar en la estética.md","n/d (texto teórico; referencias a la constitución del régimen estético desde fines del s. XVIII)","Libro, 2011 (Capital Intelectual, Buenos Aires; orig. «Malaise dans l'esthétique», Galilée, 2004)","Jacques Rancière; Immanuel Kant; Friedrich Schiller; G. W. F. Hegel; Pierre Bourdieu; Alain Badiou; Jean-François Lyotard; Theodor Adorno; F. W. J. Schelling; Barnett Newman; Capital Intelectual","Rancière responde a la «mala reputación» contemporánea de la estética —acusada, desde Bourdieu al «antiaesthetic» posmoderno, de encubrir lo social o de sostener promesas revolucionarias falaces— invirtiendo los términos del reproche. Su tesis es que «estética» no designa una disciplina ni una teoría de la sensibilidad, sino un régimen de identificación del arte históricamente constituido hace dos siglos. Frente al «régimen representativo», gobernado por la mímesis y por una relación reglada entre poiesis y aisthesis garantizada por la «naturaleza humana», el «régimen estético del arte» nace de la ruina de esa relación tripartita: disuelve la jerarquía de temas y géneros, iguala lo noble y lo ínfimo (la bomba de agua de Stendhal, los mendigos de Murillo), y liga las obras a una potencia anónima —pueblo, historia— ofreciéndolas a una mirada cualquiera. La estética es el pensamiento de ese «sensorium paradójico» donde se unen sin concepto actividad y pasividad, lo querido y lo no querido. Rancière argumenta que este régimen conlleva intrínsecamente una política o metapolítica: la promesa schilleriana del «libre juego» y de una humanidad por venir. El libro despliega esta matriz en capítulos sobre la estética como política, los problemas del arte crítico, las antinomias del modernismo (con una crítica a la «inestética» de Badiou), la estética de lo sublime en Lyotard como contralectura de Kant, y el «giro ético» que hoy disuelve arte y política en la indistinción de la comunidad ética. El «malestar», concluye, es tan antiguo y constitutivo como la estética misma."
"Teoría","Rancière - El reparto de lo sensible. Estética y política (2014) [Prometeo, trad. Mónica Padró, ISBN 9789875745797].md","n/d (texto teórico; genealogía de los regímenes del arte de la Antigüedad al presente)","Libro (entrevista-ensayo), 2014 (Prometeo, Buenos Aires; orig. «Le Partage du sensible», La Fabrique, 2000)","Jacques Rancière; Mónica Padró (trad.); Marcelo G. Burello; María Beatriz Greco (estudio preliminar); Platón; Aristóteles; Friedrich Schiller; Prometeo Libros; La Fabrique","En este texto seminal, estructurado como serie de respuestas a preguntas, Rancière expone la noción que articula su pensamiento estético-político: el «reparto de lo sensible», entendido como el sistema de evidencias sensibles que hace ver simultáneamente la existencia de un común y los recortes que definen los lugares y partes de cada quien. Todo reparto distribuye tiempos, espacios y formas de actividad, y determina quién tiene parte en lo común: el ciudadano aristotélico frente al esclavo que comprende pero no «posee» el lenguaje, o los artesanos platónicos que, por no tener tiempo, no pueden ocupar otro lugar que su trabajo. La política y el arte no son esferas separadas sino dos formas de división de lo sensible dependientes de regímenes de identificación. Rancière distingue tres regímenes del arte: el ético de las imágenes (Platón, donde el arte no se distingue como tal y se juzga por su verdad y sus efectos), el representativo o poético (la mímesis y su jerarquía de géneros) y el estético (que libera al arte de la regla mimética y lo define por un sensorium específico, singular y autónomo). Critica la noción de «modernidad» y de vanguardia como relatos empobrecidos del «fin» y el «retorno», y aborda la promoción estética de los anónimos por las artes mecánicas (fotografía, cine), los modos de la ficción frente a la historia, y la relación entre arte y trabajo. La estética emerge así como pensamiento de la igualdad y del disenso inscrito en las formas mismas de la experiencia sensible."
"Teoría","Rancière - La estética como política [cap. de El malestar en la estética, que también tienes entero].md","n/d (texto teórico; referencia central a Schiller, 1795, y al arte contemporáneo)","Capítulo de libro, 2011 (de «El malestar en la estética», Capital Intelectual; elaborado para un seminario en el MACBA, 2002)","Jacques Rancière; Friedrich Schiller; Immanuel Kant; Jean-François Lyotard; Barnett Newman; Thierry de Duve; Pierre Huyghe; Nicolas Bourriaud (arte relacional); Platón; Aristóteles; MACBA","Capítulo de «El malestar en la estética» que reconstruye la lógica de la relación «estética» entre arte y política ante el diagnóstico compartido del fin de la utopía estética. Rancière identifica dos concepciones «post-utópicas» del presente del arte: la de los filósofos, que aísla la radicalidad artística bajo el signo kantiano de lo sublime (sea como instauración de un ser-en-común, sea, con Lyotard, como testimonio negativo de lo impresentable), derivando en una comunidad ética que revoca la emancipación; y la de artistas e instituciones, que propone un arte modesto, relacional (Bourriaud, Huyghe), de microsituaciones que recrean lazos. Ambas, muestra, son fragmentos de una misma alianza rota entre radicalidad artística y política, y ambas reafirman una función comunitaria del arte. Su tesis: el arte no es político por sus mensajes ni por representar estructuras o conflictos sociales, sino por la distancia que toma respecto de sus funciones, por el tiempo y el espacio que instituye —por su modo de recortar el «reparto de lo sensible». La política, a su vez, no es ejercicio del poder sino configuración de un espacio de experiencia común y litigio sobre quién posee la palabra y no solo la voz. Mediante la lectura de la carta decimoquinta de Schiller sobre la «Juno Ludovisi» —la «apariencia libre» y el «libre juego» que suspenden el poder de la forma sobre la materia, del entendimiento sobre la sensibilidad—, Rancière funda la politicidad del arte en su autonomía misma, refutación sensible de la división entre dos humanidades."
"Teoría","Richard - Fracturas de la memoria. Arte y pensamiento crítico (2007) [col. Arte y pensamiento dir. Andrea Giunta, Buenos Aires, ISBN 9789871220786].md","Chile, 1973-2006 (dictadura de Pinochet, transición y globalización)","Libro (recopilación de ensayos), 2007","Nelly Richard; Andrea Giunta (dir. colección); Escena de Avanzada (Carlos Leppe, Eugenio Dittborn, Diamela Eltit, Raúl Zurita, Lotty Rosenfeld, CADA, Catalina Parra, Juan Dávila); Walter Benjamin; Michel Foucault; Jean Baudrillard; Fredric Jameson; Rosalind Krauss y Hal Foster (revista October); Siglo XXI Editores Argentina; revista Estudios Visuales","Compilación de ensayos de Nelly Richard, escritos entre 1987 y 2005, que traza un itinerario crítico sobre las relaciones entre arte, política y memoria en el Chile de la dictadura y la postdictadura. La tesis central sostiene que la Escena de Avanzada —surgida hacia 1977 bajo el régimen de Pinochet— reformuló el nexo arte/política desde un materialismo crítico de los signos, distanciándose tanto de la censura oficial como del realismo denunciante de la izquierda militante. Richard analiza prácticas neovanguardistas (CADA, Leppe, Dittborn, Rosenfeld, Eltit, Zurita) que trabajaron el cuerpo y la ciudad como soportes, la elipsis y la metáfora como tácticas frente a la censura, y el fragmento como poética de una temporalidad rota. El marco conceptual combina deconstrucción, la crítica benjaminiana de la Historia (discontinuidad, alegoría, aura) y referencias a Foucault, Baudrillard y Jameson. El libro se organiza en dos ejes: «Lo crítico y lo político en el arte» (márgenes e instituciones, ciencias sociales y poéticas de la crisis, régimen crítico-estético en la globalización, estudios visuales) y «Dramas y tramas de la memoria» (roturas y discontinuidades, la cita de la violencia, la captura de Pinochet en 1998, el contratiempo crítico de la memoria). Richard defiende un arte crítico que reintroduzca «peso» simbólico en la imaginería plana del capitalismo visual y resista la homogeneización mercantil. Su aporte es una crítica cultural latinoamericana que articula análisis sociopolítico, teoría estética y escritura, reivindicando la opacidad del significante contra el consenso neoliberal y sus poéticas de la transparencia."
"Teoría","Richard - La insubordinación de los signos. Cambio político, transformaciones culturales y poéticas de la crisis [Cuarto Propio, Santiago, ISBN 9789562600576].md","Chile, 1973-1994 (dictadura y transición democrática)","Libro (ensayo), 1994","Nelly Richard; Germán Bravo, Martín Hopenhayn, Adriana Valdés (conversación final); Eugenio Dittborn; Diamela Eltit; Paz Errázuriz; Gonzalo Muñoz; Diego Maquieira; Walter Benjamin; José Joaquín Brunner; Editorial Cuarto Propio (Serie Debates), Santiago","Ensayo seminal de Nelly Richard (Editorial Cuarto Propio, Santiago, 1994) que inaugura la «Serie Debates» y analiza las transformaciones culturales del Chile de la dictadura y la transición democrática. Su tesis: frente al quiebre de 1973, ciertas prácticas artístico-literarias —la «nueva escena» o Escena de Avanzada— insubordinaron los signos, rechazando tanto la lengua oficial del poder como el molde ideológico del arte militante y el racionalismo de las ciencias sociales. El objeto de estudio son obras de Eugenio Dittborn, Diamela Eltit, Paz Errázuriz, Gonzalo Muñoz, Diego Maquieira y otros, leídas desde un marco benjaminiano (memoria, discontinuidad, alegoría, reproductibilidad técnica, la fotografía como delación). Richard articula conceptos clave: «poéticas de la crisis», arte refractario, estéticas del desecho, des-identidad, y la crítica a la Historia como continuidad de los opresores frente a la discontinuidad de los oprimidos. Los capítulos recorren memoria y roturas; la cita limítrofe entre neovanguardia y postvanguardia; destrucción, reconstrucción y desconstrucción; las ciencias sociales; y el escenario democrático y la política de las diferencias, donde examina la paradoja de la transición: la energía crítica se subsume en la negociación consensual y el intelectual se institucionaliza. El libro cierra con una conversación entre Germán Bravo, Martín Hopenhayn, Nelly Richard y Adriana Valdés. Su aporte es fundar una crítica cultural que valoriza la cultura como escenario de mediaciones simbólicas, resistente a la transparencia comunicativa del consenso neoliberal, y que rescata la opacidad, el fragmento y la ambigüedad como formas de memoria disidente y de subjetivación crítica."
"Teoría","Sansi (ed.) - The Anthropologist as Curator (2019) [Bloomsbury Academic, ISBN 9781350081901].md","n/d (arte contemporáneo y giro curatorial, ca. 1990-2018)","Libro editado (volumen colectivo), 2019","Roger Sansi (ed.); Tarek Elhaik; George Marcus; Jonas Tinius; Sharon Macdonald; Silvia Forni; Ivan Bargna; Ethnographic Terminalia; Jennifer Clarke; Rafael Schacter; Alex Flynn; Okwui Enwezor; Hal Foster; Hans-Ulrich Obrist; Irit Rogoff; Bloomsbury Academic; EASA / Pirelli HangarBicocca","Volumen colectivo editado por Roger Sansi (Bloomsbury Academic, 2019) que examina la figura del «antropólogo como curador» y, recíprocamente, del curador como etnógrafo. Partiendo del ensayo de Hal Foster sobre el «giro etnográfico» y de la analogía de Okwui Enwezor entre viaje curatorial y trabajo de campo, el libro sostiene que la curaduría se ha vuelto un término omniabarcante en la era del capitalismo cognitivo, y pregunta qué puede aprender la antropología de esa expansión sin diluir su especificidad. La introducción de Sansi mapea la curaduría participativa, el «laboratorio curatorial» (Obrist, Latour, prototipos), y propuestas como el «assemblage-work» y la «para-site» de Marcus o el «conceptualismo etnográfico» de Ssorin-Chaikov. Los capítulos reúnen antropólogos con experiencia curatorial: Elhaik y Marcus debaten la curaduría como posible «tercer método» antropológico tras el comparativo y el etnográfico; Tinius y Macdonald elaboran la «recursividad» del par arte/antropología; Forni y Bargna reflexionan desde museos etnográficos africanos y el debate sobre descolonización y representación; Ethnographic Terminalia describe sus exposiciones como prototipos; Winter y Clarke escriben desde «Knowing from the Inside» (Ingold) y proponen una «ecología de prácticas» (Stengers); Schacter, Flynn, Theunissen, Favero y Lobley extienden lo curatorial al arte urbano, la expografía, lo digital y el sonido. El marco conceptual gira en torno a la mediación, la experimentación, la infraestructura del trabajo y una ontología relacional. El aporte del libro no es proclamar un nuevo «giro», sino describir etnográficamente los procesos, restricciones y anécdotas de la labor curatorial para repensar qué es hoy el trabajo antropológico."
"Teoría","Sansi - Art, Anthropology and the Gift (2015) [Bloomsbury Academic, ISBN 9780857857811].md","n/d (arte contemporáneo y antropología, ca. 1990-2013)","Libro (monografía), 2015","Roger Sansi; Marcel Mauss; Marilyn Strathern; Alfred Gell; Nicolas Bourriaud; Hal Foster; Claire Bishop; Rirkrit Tiravanija; Félix González-Torres; Santiago Sierra; George Marcus; Goldsmiths / Bloomsbury Academic","Monografía de Roger Sansi (Bloomsbury Academic, 2015) que examina las «afinidades profundas» entre arte contemporáneo y antropología más allá del uso compartido de métodos etnográficos. Su tesis: el «giro social» del arte —prácticas de social practice, arte relacional, colaborativo y contextual desde los años noventa— reactiva conceptos antropológicos clásicos, en particular el don de Mauss («on se donne en donnant»). Sansi articula la «persona partible» de Marilyn Strathern y la «persona distribuida» y las «trampas de agencia» de Alfred Gell para analizar obras de Félix González-Torres, Rirkrit Tiravanija y Santiago Sierra, mostrando cómo el arte no solo representa sino que hace: produce relaciones, situaciones y acontecimientos. El libro discute críticamente la «estética relacional» de Bourriaud (y sus objeciones desde Bishop y Kester), distinguiendo la relación estética de la relación antropológica. Los capítulos recorren el arte como antropología; trampas y dispositivos; estética y política; participación y don; trabajo y vida; campos y laboratorios; y etnografía y utopía. El marco conceptual combina la teoría del don, las ontologías relacionales, la crítica institucional paralela en ambas disciplinas (la «crisis de la representación» de Marcus y Fischer) y una lectura de la participación que no celebra ingenuamente la igualdad, sino que atiende a la jerarquía, el poder y la ambigüedad. El aporte de Sansi es desplazar el debate desde la representación (identidad, alteridad, el «ethnographer's envy» de Foster) hacia la práctica social y la agencia: entender el arte contemporáneo como un laboratorio experimental de las formas mínimas de la vida cotidiana y del intercambio, y repensar desde ahí la propia labor de la antropología."
